,timestamp,desired_vel,quat_1,quat_2,quat_3,quat_4,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,velcmd_x,velcmd_y,velcmd_z,ct_cmd,br_cmd_x,br_cmd_y,br_cmd_z,is_collide
17,1735110160.568,5.0,0.9980666,1.9022972e-17,0.06215385,-2.7244141e-17,5.918452,-1.9373866e-16,2.5528004,5.8478556,-1.1230774e-16,-1.1671097,4.9613893835683385,0.0,-0.6201736729460423,12.745124276671914,-1.0371503931339298e-15,-0.06343918778691475,7.479610182233278e-17,False
18,1735110160.608,5.0,0.9981007,-3.970564e-17,0.0616037,-1.9950605e-17,6.15356,-1.9822216e-16,2.5078588,5.9079933,-1.0205225e-16,-1.0758495,4.9613893835683385,0.0,-0.6201736729460423,12.484948787128117,1.3913488802092157e-16,-0.028278630501004938,5.994287867227525e-17,False
19,1735110160.688,5.0,0.9981996,-5.6745675e-17,0.05998016,-1.5719539e-17,6.6312065,-2.0193029e-16,2.4310234,6.0352635,1.6807011e-17,-0.8235722,5.0,0.0,0.0,14.995283315478948,8.339147179927323e-16,-0.19759433903199883,4.444821874995134e-17,False
20,1735110160.728,5.0,0.9983503,-3.4251382e-17,0.05741603,-1.4677804e-17,6.8739696,-2.0010039e-16,2.401591,6.1028733,7.0844525e-17,-0.6439765,5.0,0.0,0.0,14.378458594810828,4.971737138507276e-16,-0.11998490977865345,3.631774633167178e-17,False
21,1735110160.768,5.0,0.99854195,1.0432415e-17,0.05398148,-1.7645592e-17,7.1193933,-1.9682526e-16,2.3795555,6.167444,8.405315e-17,-0.45956513,5.0,0.0,0.0,13.653069524181463,-3.620419820530583e-16,-0.1639612107101837,3.9183600667932407e-17,False
22,1735110160.808,5.0,0.9987186,3.80214e-17,0.050607078,-1.7380749e-17,7.367286,-1.9397575e-16,2.3645864,6.2261934,5.3576895e-17,-0.29237258,5.0,0.0,0.0,12.947356246671836,-9.848190086987716e-16,-0.23196889186996164,3.3821207713591096e-17,False
23,1735110160.848,5.0,0.99888754,5.5322964e-17,0.047155377,-1.5966866e-17,7.617405,-1.9281184e-16,2.3558273,6.278694,1.8572666e-18,-0.15010026,5.0,0.0,0.0,12.306267464557031,-1.4612574355842593e-15,-0.326383049430463,2.662222521488467e-17,False
24,1735110160.888,5.0,0.9990827,5.876104e-17,0.04282245,-1.5707e-17,7.8694954,-1.9391942e-16,2.3522277,6.3247,-5.724892e-17,-0.034072686,5.0,0.0,0.0,11.750311927082265,-1.6996219832348938e-15,-0.43254204933495133,2.629294367542486e-17,False
25,1735110160.928,5.0,0.9993218,6.260207e-17,0.036822684,-1.6232606e-17,8.123286,-1.9741854e-16,2.3527892,6.3636045,-1.1805412e-16,0.058723856,5.0,0.0,0.0,11.272886990035813,-1.9734781403942165e-15,-0.5334697230036268,2.9227799445307565e-17,False
26,1735110160.978,5.0,0.9996514,5.596595e-17,0.026403954,-1.6616121e-17,8.44245,-2.0511677e-16,2.358044,6.400599,-1.8800226e-16,0.14667186,5.0,0.0,0.0,10.780782061469592,-2.0969187174634675e-15,-0.636872991856356,3.2102456631528135e-17,False
